trade_no,signal_index,signal_date,entry_index,exit_index,entry_date,exit_date,position,entry_price,exit_price,initial_stop_price,final_stop_price,R,pnl,exit_reason,square_type,pts_Tm1,pts_T,pts_T1,pts_T2,pts_T3,pts_T4
1,33,2015-02-05 00:00:00,34,73,2015-02-06 00:00:00,2015-04-08 00:00:00,short,115.85,118.17142857142858,138.86285714285714,118.17142857142858,-0.10087528710658691,-2.3214285714285836,SL,price_date,1.5499999999999972,2.6499999999999915,7.75,11.299999999999997,15.099999999999994,10.399999999999991
2,216,2015-11-03 00:00:00,217,228,2015-11-04 00:00:00,2015-11-20 00:00:00,short,274.0,281.4092857142857,308.88142857142856,281.4092857142857,-0.21241348240979657,-7.409285714285716,SL,price_time,7.699999999999989,10.5,27.599999999999994,22.349999999999994,13.699999999999989,21.0
3,312,2016-03-22 09:15:00,313,338,2016-03-23 09:15:00,2016-05-04 09:15:00,long,203.85,215.075,183.38571428571427,215.075,0.5485165794066312,11.224999999999994,SL,price_time,8.149999999999977,8.349999999999994,11.0,11.25,23.25,22.0
4,352,2016-05-24 09:15:00,353,375,2016-05-25 09:15:00,2016-06-24 09:15:00,long,206.15,194.06428571428572,186.77142857142857,194.06428571428572,-0.6236638407666789,-12.085714285714289,SL,price_time,7.449999999999989,5.349999999999994,6.150000000000006,11.099999999999994,9.5,5.400000000000006
5,385,2016-07-11 09:15:00,386,396,2016-07-12 09:15:00,2016-07-26 09:15:00,short,219.1,220.93214285714285,238.35714285714286,220.93214285714285,-0.095140949554896,-1.8321428571428555,SL,price_time,5.449999999999989,6.199999999999989,10.099999999999994,7.099999999999994,12.75,17.94999999999999
6,405,2016-08-08 09:15:00,406,425,2016-08-09 09:15:00,2016-09-07 09:15:00,short,214.5,202.42857142857142,236.18571428571428,202.42857142857142,0.5566534914361008,12.071428571428584,SL,price_date,8.5,8.900000000000006,22.150000000000006,31.19999999999999,26.75,22.55000000000001
7,500,2016-12-28 09:15:00,501,526,2016-12-29 09:15:00,2017-02-03 09:15:00,long,135.1,138.26071428571427,112.55000000000001,138.26071428571427,0.14016471333544478,3.1607142857142776,SL,price_time,4.150000000000006,4.5,4.599999999999994,7.400000000000006,8.400000000000006,7.0
8,585,2017-05-04 09:15:00,586,627,2017-05-05 09:15:00,2017-07-04 09:15:00,short,131.5,128.87857142857143,151.29285714285714,128.87857142857143,0.13244316131360495,2.6214285714285666,SL,price_date,3.3499999999999943,3.0,2.9000000000000057,2.25,3.4000000000000057,5.5
9,635,2017-07-14 09:15:00,636,658,2017-07-17 09:15:00,2017-08-17 09:15:00,short,118.9,112.49285714285715,143.92142857142855,112.49285714285715,0.2560662289466175,6.407142857142858,SL,price_date,12.399999999999991,0.7000000000000028,2.700000000000003,1.3500000000000085,2.5,3.75
10,715,2017-11-10 09:15:00,716,741,2017-11-13 09:15:00,2017-12-18 09:15:00,short,145.4,150.7392857142857,165.09285714285713,150.7392857142857,-0.27112803772216104,-5.339285714285694,SL,price_time,2.5500000000000114,2.5500000000000114,3.450000000000017,8.599999999999994,7.650000000000006,6.550000000000011
