trade_no,signal_index,signal_date,entry_index,exit_index,entry_date,exit_date,position,entry_price,exit_price,initial_stop_price,final_stop_price,R,pnl,exit_reason,square_type,pts_Tm1,pts_T,pts_T1,pts_T2,pts_T3,pts_T4
1,126,2025-12-19,127,152,2025-12-22,2026-01-29,short,2722.0,2378.4500000000003,3082.957142857143,2378.4500000000003,0.9517750425456116,343.5499999999997,SL,price_time,130.5,105.5,128.5999999999999,126.5,96.90000000000009,143.5
2,197,2026-04-07,198,256,2026-04-08,2026-07-03,long,2690.0,3438.1642857142856,2375.3142857142857,3438.1642857142856,2.377496822226257,748.1642857142856,SL,price_date,72.69999999999982,11.699999999999818,77.69999999999982,123.5,159.19999999999982,228.30000000000018
3,293,2026-08-25,294,312,2026-08-26,2026-09-22,short,3406.5,3296.7714285714287,3757.9,3296.7714285714287,0.31226115944385674,109.72857142857129,SL,price_time,63.69999999999982,80.59999999999991,150.0999999999999,163.9000000000001,176.9000000000001,234.0
