trade_no,signal_index,signal_date,entry_index,exit_index,entry_date,exit_date,position,entry_price,exit_price,initial_stop_price,final_stop_price,R,pnl,exit_reason,square_type,pts_Tm1,pts_T,pts_T1,pts_T2,pts_T3,pts_T4
1,9,2010-01-15,10,47,2010-01-18,2010-03-15,short,244.2,242.60357142857143,264.03000000000003,242.60357142857143,0.08050572725307906,1.5964285714285609,SL,price_date,1.4000000000000057,-0.4000000000000057,8.099999999999994,3.8999999999999773,19.5,18.69999999999999
2,107,2010-06-10,108,169,2010-06-11,2010-09-06,short,300.45,284.43571428571425,322.8785714285714,284.43571428571425,0.7140127388535054,16.014285714285734,SL,price_time,6.25,7.25,18.149999999999977,16.0,17.599999999999966,15.75
3,234,2010-12-08,235,280,2010-12-09,2011-02-14,short,370.6,329.22499999999997,384.40714285714284,329.22499999999997,2.9966373512674718,41.37500000000006,SL,price_time,5.949999999999989,8.100000000000023,8.950000000000045,6.2000000000000455,4.850000000000023,12.400000000000034
4,309,2011-03-28,310,334,2011-03-29,2011-05-05,long,310.2,315.51428571428573,293.32142857142856,315.51428571428573,0.31485399915362,5.314285714285745,SL,price_time,9.75,9.5,16.69999999999999,17.600000000000023,13.400000000000034,15.650000000000034
5,371,2011-06-27,372,400,2011-06-28,2011-08-05,long,303.55,296.67499999999995,284.1714285714286,296.67499999999995,-0.3547733136749015,-6.875000000000057,SL,price_date,7.699999999999989,5.099999999999966,6.849999999999966,2.849999999999966,1.849999999999966,8.199999999999989
6,455,2011-10-31,456,505,2011-11-01,2012-01-12,short,329.0,332.1678571428572,349.4142857142857,332.1678571428572,-0.15517844646606307,-3.1678571428572013,SL,price_time,12.149999999999977,7.0,1.25,0.9499999999999886,4.600000000000023,4.399999999999977
7,521,2012-02-06,522,539,2012-02-07,2012-03-02,short,335.4,344.2785714285714,359.45,344.2785714285714,-0.3691713691713692,-8.878571428571433,SL,price_date,2.6999999999999886,8.699999999999989,11.049999999999955,7.699999999999989,11.0,10.049999999999955
8,578,2012-05-02,579,620,2012-05-03,2012-06-29,short,353.2,330.68214285714294,373.0357142857143,330.68214285714294,1.1352178610010757,22.517857142857054,SL,price_time,2.3999999999999773,3.6499999999999773,3.6499999999999773,10.099999999999966,11.300000000000011,16.399999999999977
9,633,2012-07-18,634,669,2012-07-19,2012-09-10,short,337.2,345.81071428571425,357.2642857142857,345.81071428571425,-0.4291562833748661,-8.610714285714266,SL,price_time,3.6000000000000227,6.300000000000011,14.949999999999989,11.300000000000011,11.75,14.050000000000011
10,683,2012-10-01,684,686,2012-10-03,2012-10-05,long,330.45,318.53928571428577,311.0214285714286,318.53928571428577,-0.6130514705882333,-11.91071428571422,SL,price_date,7.349999999999966,6.199999999999989,13.600000000000023,9.0,9.949999999999989,11.150000000000034
11,731,2012-12-12,732,750,2012-12-13,2013-01-09,short,375.6,384.52857142857147,391.1,384.52857142857147,-0.5760368663594481,-8.928571428571445,SL,price_time,4.350000000000023,5.2000000000000455,9.600000000000023,6.75,7.800000000000011,5.050000000000011
12,788,2013-03-04,789,861,2013-03-05,2013-06-20,long,353.0,411.1464285714286,330.92857142857144,411.1464285714286,2.634466019417479,58.1464285714286,SL,price_time,5.800000000000011,5.800000000000011,8.949999999999989,8.75,10.850000000000023,9.649999999999977
13,887,2013-07-26,888,910,2013-07-29,2013-08-30,short,456.6,455.48928571428576,493.65714285714284,455.48928571428576,0.029973014649189944,1.1107142857142662,SL,price_date,15.349999999999966,13.050000000000011,21.150000000000034,0.35000000000002274,0.9000000000000341,8.850000000000023
14,1034,2014-03-03,1035,1071,2014-03-04,2014-04-30,short,559.6,543.6928571428572,603.5928571428572,543.6928571428572,0.3615846728364992,15.907142857142844,SL,price_time,2.8999999999999773,-0.6000000000000227,2.2000000000000455,-5.7999999999999545,14.550000000000068,22.25
15,1112,2014-06-27,1113,1178,2014-06-30,2014-10-07,long,511.0,621.6857142857143,485.07142857142856,621.6857142857143,4.268870523415976,110.68571428571431,SL,price_time,14.199999999999932,13.799999999999955,12.0,21.600000000000023,16.799999999999955,24.649999999999977
16,1279,2015-03-09,1280,1297,2015-03-10,2015-04-06,short,696.0,721.175,736.7714285714285,721.175,-0.6174667133847234,-25.174999999999955,SL,price_time,6.0499999999999545,8.549999999999955,2.3999999999999773,9.450000000000045,20.700000000000045,33.39999999999998
17,1353,2015-06-25,1354,1377,2015-06-26,2015-07-29,long,699.4,744.2214285714285,659.8928571428571,744.2214285714285,1.1345145543301385,44.821428571428555,SL,price_time,8.899999999999977,6.600000000000023,4.850000000000023,12.5,15.300000000000068,10.149999999999977
18,1419,2015-09-29,1420,1445,2015-09-30,2015-11-06,long,817.6,811.4392857142857,764.1071428571429,811.4392857142857,-0.11516891440779904,-6.160714285714334,SL,price_time,16.15000000000009,14.850000000000023,29.0,18.449999999999932,31.699999999999932,21.5
19,1482,2016-01-01,1483,1499,2016-01-04,2016-01-27,short,621.0,596.3464285714285,647.3642857142858,596.3464285714285,0.9351124356542942,24.653571428571468,SL,price_date,10.5,9.799999999999955,6.850000000000023,11.75,22.649999999999977,18.850000000000023
20,1514,2016-02-17,1515,1540,2016-02-18,2016-03-29,long,610.0,600.025,533.0428571428571,600.025,-0.12961759792092092,-9.975000000000023,SL,price_date,28.550000000000068,10.700000000000045,1.75,11.600000000000023,6.2000000000000455,-7.350000000000023
21,1566,2016-05-09,1567,1594,2016-05-10,2016-06-16,long,572.8,607.1035714285714,543.3071428571428,607.1035714285714,1.1631145555824665,34.303571428571445,SL,price_date,16.899999999999977,12.100000000000023,0.9500000000000455,21.5,10.650000000000091,27.700000000000045
22,1621,2016-07-26,1622,1648,2016-07-27,2016-09-02,short,604.0,626.6214285714286,738.1714285714286,626.6214285714286,-0.1686009369676324,-22.621428571428623,SL,price_date,67.90000000000009,7.9500000000000455,12.049999999999955,16.950000000000045,7.899999999999977,8.549999999999955
23,1677,2016-10-19,1678,1688,2016-10-20,2016-11-04,long,615.0,635.1464285714286,588.0857142857143,635.1464285714286,0.7485403397027612,20.1464285714286,SL,price_time,2.6499999999999773,0.75,7.7000000000000455,2.8500000000000227,25.100000000000023,33.450000000000045
24,1694,2016-11-15,1695,1731,2016-11-16,2017-01-05,short,667.0,627.1464285714286,709.3214285714286,627.1464285714286,0.9416877637130798,39.8535714285714,SL,price_date,19.949999999999932,24.799999999999955,25.549999999999955,24.049999999999955,40.10000000000002,42.64999999999998
25,1755,2017-02-09,1756,1790,2017-02-10,2017-04-03,short,605.0,547.625,633.2214285714285,547.625,2.033029612756267,57.375,SL,price_date,9.399999999999977,9.799999999999955,11.600000000000023,16.700000000000045,22.75,20.350000000000023
26,1819,2017-05-17,1820,1835,2017-05-18,2017-06-08,short,539.0,526.3178571428572,571.9142857142857,526.3178571428572,0.38530815972222116,12.682142857142821,SL,price_time,11.600000000000023,3.2000000000000455,7.7000000000000455,17.25,23.100000000000023,35.64999999999998
27,1865,2017-07-21,1866,1893,2017-07-24,2017-09-01,short,557.0,435.7107142857143,575.2642857142857,435.7107142857143,6.6407899882674934,121.28928571428571,SL,price_time,13.200000000000045,17.700000000000045,18.549999999999955,15.549999999999955,32.950000000000045,64.0
28,1932,2017-10-31,1933,1947,2017-11-01,2017-11-21,short,482.4,488.9178571428571,522.1785714285714,488.9178571428571,-0.1638534745914876,-6.51785714285711,SL,price_date,14.799999999999955,11.549999999999955,0.0999999999999659,-1.400000000000034,3.9499999999999886,6.7999999999999545
29,1976,2018-01-02,1977,1980,2018-01-03,2018-01-08,short,477.3,500.575,507.2785714285714,500.575,-0.7763878961162736,-23.274999999999977,SL,price_time,14.050000000000011,9.5,-4.849999999999966,-17.399999999999977,-18.0,-14.25
30,1993,2018-01-25,1994,2070,2018-01-29,2018-05-22,short,489.8,407.0892857142858,543.1928571428571,407.0892857142858,1.5490969899665568,82.71071428571423,SL,price_time,30.150000000000034,18.400000000000034,28.55000000000001,44.75,58.19999999999999,65.10000000000002
31,2157,2018-09-26,2158,2193,2018-09-27,2018-11-21,short,522.0,523.0178571428571,567.6071428571429,523.0178571428571,-0.022317932654658628,-1.0178571428571104,SL,price_date,11.949999999999989,13.800000000000011,15.850000000000023,20.30000000000001,24.100000000000023,47.5
32,2247,2019-02-07,2248,2289,2019-02-08,2019-04-10,short,563.6,566.1892857142858,595.4785714285714,566.1892857142858,-0.08122339233699523,-2.5892857142857792,SL,price_time,10.399999999999977,9.649999999999977,40.55000000000007,33.10000000000002,33.85000000000002,30.149999999999977
33,2307,2019-05-10,2308,2361,2019-05-13,2019-07-26,short,570.0,542.1178571428571,605.6928571428572,542.1178571428571,0.7811687012207319,27.882142857142867,SL,price_date,14.75,9.450000000000045,8.5,7.2999999999999545,9.799999999999955,21.0
34,2385,2019-09-03,2386,2404,2019-09-04,2019-10-01,long,508.0,529.3,478.33571428571435,529.3,0.7180351553094148,21.299999999999955,SL,price_time,13.999999999999943,12.549999999999955,28.5,40.0,41.85000000000002,44.200000000000045
35,2499,2020-02-17,2500,2510,2020-02-18,2020-03-04,short,657.6,634.6178571428572,697.7142857142857,634.6178571428572,0.5729166666666656,22.982142857142776,SL,price_date,8.850000000000023,7.350000000000023,1.9500000000000455,6.550000000000068,22.350000000000023,40.200000000000045
36,2529,2020-04-01,2530,2592,2020-04-03,2020-07-07,long,617.0,762.9607142857143,522.9714285714286,762.9607142857143,1.552301731996355,145.9607142857143,SL,price_time,10.350000000000023,12.350000000000023,99.64999999999998,119.60000000000002,107.29999999999995,132.29999999999995
37,2596,2020-07-13,2597,2631,2020-07-14,2020-08-31,long,780.8,852.6142857142858,742.15,852.6142857142858,1.858066900757719,71.8142857142858,SL,price_time,16.75,15.850000000000023,26.5,49.65000000000009,42.950000000000045,37.60000000000002
38,2641,2020-09-14,2642,2681,2020-09-15,2020-11-10,long,875.0,957.9107142857143,820.2571428571429,957.9107142857143,1.5145485386221307,82.91071428571433,SL,price_date,15.650000000000091,13.450000000000045,50.60000000000002,90.45000000000005,191.6500000000001,153.4000000000001
39,2759,2021-03-03,2760,2770,2021-03-04,2021-03-19,long,896.4,831.8142857142857,831.5857142857143,831.8142857142857,-0.9964734405995156,-64.58571428571429,SL,price_time,14.5,18.600000000000023,2.1000000000000227,2.050000000000068,-6.75,3.7000000000000455
40,2904,2021-10-05,2905,2921,2021-10-06,2021-10-29,short,1003.5,981.05,1049.4357142857143,981.05,0.488726481107138,22.450000000000045,SL,price_time,15.600000000000023,12.200000000000045,25.299999999999955,33.64999999999998,24.649999999999977,21.450000000000045
41,2932,2021-11-16,2933,2940,2021-11-17,2021-11-29,short,963.5,966.7107142857143,1023.6714285714286,966.7107142857143,-0.05335944919278257,-3.210714285714289,SL,price_time,9.850000000000023,9.850000000000023,29.200000000000045,42.0,37.10000000000002,43.89999999999998
42,2995,2022-02-15,2996,3005,2022-02-16,2022-03-02,long,855.6,809.3928571428571,793.2571428571429,809.3928571428571,-0.7411778185151244,-46.20714285714291,SL,price_date,7.7999999999999545,7.699999999999932,4.600000000000023,8.649999999999977,4.0499999999999545,-11.899999999999977
43,3052,2022-05-12,3053,3105,2022-05-13,2022-07-26,long,779.9,852.9892857142858,717.0642857142858,852.9892857142858,1.1631806297601486,73.08928571428578,SL,price_time,8.850000000000023,4.9500000000000455,-2.199999999999932,0.8999999999999773,1.25,6.0
44,3172,2022-11-03,3173,3236,2022-11-04,2023-02-03,short,918.0,882.8750000000001,959.3714285714285,882.8750000000001,0.8490158839778991,35.124999999999886,SL,price_time,13.0,13.0,20.899999999999977,11.0,8.100000000000023,10.100000000000023
45,3299,2023-05-11,3300,3318,2023-05-12,2023-06-07,short,909.0,935.5285714285715,978.7428571428571,935.5285714285715,-0.38037689471528124,-26.528571428571468,SL,price_time,13.199999999999932,15.799999999999955,5.2999999999999545,6.0,12.700000000000045,24.399999999999977
46,3417,2023-10-31,3418,3430,2023-11-01,2023-11-17,short,1077.0,1120.4535714285714,1132.2857142857144,1120.4535714285714,-0.7859819121447004,-43.45357142857142,SL,price_date,4.2000000000000455,7.7000000000000455,9.299999999999955,24.40000000000009,9.400000000000091,-3.849999999999909
47,3453,2023-12-21,3454,3472,2023-12-22,2024-01-18,long,1115.6,1123.775,1047.6642857142858,1123.775,0.12033434970035001,8.175000000000182,SL,price_time,14.649999999999864,9.950000000000045,10.850000000000136,27.300000000000182,56.100000000000136,44.0
48,3508,2024-03-11,3509,3538,2024-03-12,2024-04-26,short,1277.65,1258.7392857142856,1336.4785714285715,1258.7392857142856,0.32145458960660794,18.910714285714448,SL,price_date,17.049999999999955,17.200000000000045,16.90000000000009,18.75,20.65000000000009,9.450000000000045
49,3570,2024-06-12,3571,3628,2024-06-13,2024-09-05,long,1224.0,1337.2714285714287,1142.6928571428573,1337.2714285714287,1.393130106298871,113.27142857142871,SL,price_date,7.150000000000091,-4.849999999999909,-6.9500000000000455,-25.75,-32.75,-29.84999999999991
