trade_no,signal_index,signal_date,entry_index,exit_index,entry_date,exit_date,position,entry_price,exit_price,initial_stop_price,final_stop_price,R,pnl,exit_reason,square_type,pts_Tm1,pts_T,pts_T1,pts_T2,pts_T3,pts_T4
1,99,2007-07-25 00:00:00,100,100,2007-07-26 00:00:00,2007-07-26 00:00:00,long,29.0,30.34857142857143,30.34857142857143,30.34857142857143,-1.0,1.3485714285714288,SL,price_time,1.0399999999999991,7.030000000000001,5.939999999999998,4.890000000000001,5.299999999999997,4.560000000000002
2,106,2007-08-03 00:00:00,107,123,2007-08-06 00:00:00,2007-08-29 00:00:00,short,30.69,35.995,38.41142857142857,35.995,-0.6870490286771502,-5.304999999999996,SL,price_time,1.1799999999999997,-1.5100000000000016,-3.7600000000000016,-4.419999999999998,-3.870000000000001,-2.8099999999999987
3,182,2007-11-21 00:00:00,183,209,2007-11-22 00:00:00,2008-01-01 00:00:00,short,70.5,72.9407142857143,79.99857142857142,72.9407142857143,-0.25695593322304194,-2.440714285714293,SL,price_time,3.4000000000000057,3.6500000000000057,5.700000000000003,4.780000000000001,7.159999999999997,8.450000000000003
4,240,2008-02-13 00:00:00,241,257,2008-02-14 00:00:00,2008-03-10 00:00:00,long,50.8,55.21928571428571,41.24285714285715,55.21928571428571,0.4624065769805683,4.419285714285714,SL,price_time,1.3099999999999952,0.35999999999999943,1.3100000000000023,1.5900000000000034,4.190000000000005,6.940000000000005
5,279,2008-04-11 00:00:00,280,316,2008-04-15 00:00:00,2008-06-09 00:00:00,long,42.0,37.55642857142857,34.31285714285714,37.55642857142857,-0.5780524066158708,-4.443571428571431,SL,price_time,2.5999999999999943,2.6199999999999974,1.4600000000000009,0.490000000000002,-0.020000000000003126,-0.7299999999999969
6,323,2008-06-18 00:00:00,324,380,2008-06-19 00:00:00,2008-09-09 00:00:00,short,40.51,36.22857142857143,51.82000000000001,36.22857142857143,0.3785524820007574,4.28142857142857,SL,price_time,1.6400000000000006,-1.3700000000000045,0.6299999999999955,2.280000000000001,2.1999999999999957,1.8900000000000006
7,389,2008-09-22 00:00:00,390,456,2008-09-23 00:00:00,2009-01-02 00:00:00,short,34.51,12.900714285714285,44.04285714285714,12.900714285714285,2.266821519556422,21.60928571428571,SL,price_date,1.6300000000000026,-0.060000000000002274,0.10000000000000142,0.7100000000000009,1.8599999999999994,3.7699999999999996
8,574,2009-07-02 00:00:00,575,650,2009-07-03 00:00:00,2009-10-23 00:00:00,long,27.48,32.669285714285714,20.72,32.669285714285714,0.7676458157227385,5.189285714285713,SL,price_time,1.9800000000000004,1.0899999999999999,1.0399999999999991,1.370000000000001,1.9299999999999997,2.0799999999999983
9,655,2009-10-30 00:00:00,656,686,2009-11-03 00:00:00,2009-12-15 00:00:00,short,32.25,35.05928571428571,38.21142857142857,35.05928571428571,-0.4712437095614655,-2.809285714285707,SL,price_time,1.1699999999999946,-0.38000000000000256,-0.3999999999999986,-0.740000000000002,-0.7100000000000009,-1.490000000000002
10,781,2010-05-10 00:00:00,782,832,2010-05-11 00:00:00,2010-07-20 00:00:00,short,52.45,52.575714285714284,58.480000000000004,52.575714285714284,-0.020848140251124542,-0.125714285714281,SL,price_time,0.9799999999999969,1.75,1.5700000000000003,0.5600000000000023,0.8599999999999994,1.6200000000000045
